umap_1,umap_2,OmiqFilter
5.6,9.1816,CD4/Tnaive/Tn
3.0295,-12.242,CD8/Tnaive/Tn
9.0581,4.1763,CD4/Tem
5.0122,7.6142,CD4/Tcm
4.7586,1.1297,CD4/Tem
4.1038,-11.104,CD8/Tnaive/Tn
-4.3642,7.1494,Non-Plasmablasts
3.3799,-12.434,CD8/Tnaive/Tn
-5.8033,5.5659,Non-Plasmablasts
-6.8569,2.2589,Non-Plasmablasts
5.2283,0.46759,CD4/Tem
6.1327,8.8846,CD4/Tnaive/Tn
9.798,2.6647,CD4/Tcm
10.05,3.2427,CD4/Tcm
5.4914,4.0575,CD4/Tcm
3.9027,2.0368,CD4/Tcm
5.7961,3.6403,CD4/Tcm
5.1874,-7.2791,CD8/Tem
5.1625,3.9335,CD4/Tcm
10.37,2.729,CD4/Tcm
4.7228,8.2497,CD4/Tnaive/Tn
-8.2526,4.8174,Non-Plasmablasts
6.4839,7.4007,CD4/Tnaive/Tn
4.7824,2.0018,CD4/Tcm
-5.385,8.2196,Non-Plasmablasts
3.147,-12.985,CD8/Tnaive/Tn
6.4245,7.969,CD4/Tnaive/Tn
3.4346,-11.924,CD8/Tnaive/Tn
-6.8607,8.8816,Non-Plasmablasts
10.273,2.9323,CD4/Tcm
4.5888,8.2506,CD4/Tnaive/Tn
5.3617,-7.8517,CD8/Tem
5.8304,-7.3352,CD8/Tem
3.6197,-9.097,CD8/Temra
7.465,3.0976,CD4/Tcm
6.7955,1.8684,CD4/Tcm
8.7072,4.216,CD4/Tnaive/Tn-like
-5.4721,7.631,Non-Plasmablasts
4.0419,0.98476,CD4/Tcm
-6.2289,8.6683,Non-Plasmablasts
5.8633,7.1586,CD4/Tnaive/Tn
4.457,2.1408,CD4/Tcm
9.6082,3.0652,CD4/Tem
-4.2947,5.4999,Non-Plasmablasts
5.951,8.7098,CD4/Tnaive/Tn
-5.1157,7.7726,Non-Plasmablasts
3.6013,1.2377,CD4/Tem
6.6083,7.0517,CD4/Tnaive/Tn
7.9991,1.4946,CD4/Tcm
4.3235,1.9818,CD4/Tcm
6.2038,1.8418,CD4/Tcm
6.7725,7.9096,CD4/Tcm
5.5123,3.9029,CD4/Tcm
6.0499,-8.2015,CD8/Tem
5.9773,6.9703,CD4/Tnaive/Tn
-5.5274,7.6006,Non-Plasmablasts
-8.3535,4.6305,Non-Plasmablasts
5.1915,-9.8191,CD8/Tcm
-5.8791,8.1771,DCs
5.3717,7.4586,CD4/Tnaive/Tn
7.0041,2.7089,CD4/Tem
8.7869,5.1121,CD4/Tem
6.417,7.8429,CD4/Tnaive/Tn
7.8274,1.0285,CD4/Tcm
4.1173,1.4378,CD4/Tcm
4.6596,-11.24,CD8/Tnaive/Tn
-6.1928,8.2761,Non-Plasmablasts
9.0865,3.0531,CD4/Tcm
4.6754,-10.79,CD8/Tcm
3.5615,3.1786,CD4/Tcm
7.5375,4.3301,CD4/Tcm
4.0162,-9.5279,CD8/Tnaive/Tn-like
4.5322,1.1508,CD4/Tcm
8.75,4.7004,CD4/Tem
6.2366,-8.1816,CD8/Tem
3.9048,1.6184,CD4/Tcm
-6.8538,6.379,Non-Plasmablasts
6.749,7.4675,CD4/Tcm
5.0426,4.1214,CD4/Tcm
6.885,1.3767,CD4/Tcm
9.5265,4.2247,CD4/Tcm
8.4271,3.7553,CD4/Tcm
-7.2035,6.717,Non-Plasmablasts
6.2434,0.21252,CD4/Tem
9.4008,2.8998,CD4/Tcm
4.5599,-9.6912,CD8/Tem
3.9786,3.3233,CD4/Tcm
4.5876,-10.398,CD8/Tcm
5.5083,-6.0954,CD8/Tem
-5.2341,5.2917,Non-Plasmablasts
-8.3283,5.4045,Non-Plasmablasts
5.2267,-8.9875,CD8/Tcm
-7.5385,4.6108,Non-Plasmablasts
5.9543,7.6259,CD4/Tcm
6.9403,5.5712,CD4/Tcm
-6.7806,8.1798,Non-Plasmablasts
5.4224,3.6068,CD4/Tcm
-4.8258,7.8118,Non-Plasmablasts
-5.2742,6.2597,Non-Plasmablasts
5.4214,9.3038,CD4/Tnaive/Tn
-8.2551,7.525,Non-Plasmablasts
4.93,8.332,CD4/Tnaive/Tn
-6.5812,3.8262,Non-Plasmablasts
6.1834,7.0902,CD4/Tnaive/Tn
-8.6367,4.8108,Non-Plasmablasts
4.1169,-13.437,CD8/Tnaive/Tn
5.5408,8.621,CD4/Tnaive/Tn
5.5131,6.9501,CD4/Tnaive/Tn
5.4874,-6.5969,CD8/Tem
9.5025,3.7268,CD4/Tem
3.0805,-9.8911,CD8/Tnaive/Tn
8.4,3.5615,CD4/Tcm
4.755,-12.082,CD8/Tnaive/Tn
4.6668,-10.623,CD8/Tcm
-4.7995,6.9843,Non-Plasmablasts
-6.7994,8.3631,Non-Plasmablasts
5.3067,6.7942,CD4/Tnaive/Tn
4.7724,1.7294,CD4/Tcm
5.2492,1.2847,CD4/Tem
4.2403,0.57443,CD4/Tem
6.7429,0.97367,CD4/Tcm
3.9844,2.2489,CD4/Tcm
6.9382,7.9286,CD4/Tnaive/Tn
7.2898,1.247,CD4/Tcm
2.9983,-12.167,CD8/Tnaive/Tn
-7.0561,5.1223,Non-Plasmablasts
-8.6024,4.4678,Non-Plasmablasts
3.8984,-11.167,CD8/Tnaive/Tn
-4.6662,4.8935,Non-Plasmablasts
5.9449,3.5471,CD4/Tcm
6.0381,-7.764,CD8/Tem
-5.698,8.2206,Non-Plasmablasts
5.6834,1.097,CD4/Tem
3.6121,1.5448,CD4/Tcm
-7.4872,6.2938,Non-Plasmablasts
8.0757,3.4412,CD4/Tem
4.8574,7.053,CD4/Tcm
5.0617,4.1235,CD4/Tcm
5.7746,8.4528,CD4/Tnaive/Tn
-5.9733,7.3246,Non-Plasmablasts
8.3282,5.4484,CD4/Tcm
5.3411,-8.9839,CD8/Tcm
4.1515,-8.6138,CD8/Tcm
-7.0628,4.6013,Non-Plasmablasts
-7.2813,7.0008,Non-Plasmablasts
5.8838,3.0639,CD4/Tem
-4.5486,7.144,Non-Plasmablasts
9.1559,2.6794,CD4/Tem
-7.0423,7.389,Non-Plasmablasts
-5.7675,6.5945,Non-Plasmablasts
-5.61,9.2892,Non-Plasmablasts
8.1355,5.4966,CD4/Tcm
7.0311,2.5938,CD4/Tcm
-5.3549,8.5641,Non-Plasmablasts
3.051,-7.8686,CD8/Temra
3.466,-12.226,CD8/Tnaive/Tn
5.3631,5.8108,CD4/Tcm
-8.3861,2.9564,Non-Plasmablasts
4.7432,-9.0543,CD8/Tcm
6.8579,0.93991,CD4/Tcm
5.9064,-6.6189,CD8/Tem
7.3474,2.2255,CD4/Tem
-7.2891,7.8646,Non-Plasmablasts
4.8247,7.4442,CD4/Tnaive/Tn
-8.4048,5.4471,Non-Plasmablasts
-5.2772,7.2718,DCs
4.7259,1.8519,CD4/Tem
8.2677,6.4439,CD4/Tnaive/Tn-like
3.0753,-12.84,CD8/Tnaive/Tn
4.3094,-12.956,CD8/Tnaive/Tn
3.6955,-10.743,CD8/Tnaive/Tn
6.2832,8.9669,CD4/Tnaive/Tn
4.7787,-10.227,CD8/Tcm
5.4582,7.4665,CD4/Tnaive/Tn
-5.657,7.7594,DCs
4.9417,8.5891,CD4/Tnaive/Tn
5.958,-8.0132,CD8/Tem
-5.4661,6.2099,Non-Plasmablasts
8.3622,6.2876,CD4/Tnaive/Tn-like
4.9783,-11.718,CD8/Tnaive/Tn
-7.4319,5.6579,Non-Plasmablasts
-8.376,3.5033,Non-Plasmablasts
7.5451,3.7191,CD4/Tcm
-8.188,6.6298,Non-Plasmablasts
-8.0837,6.7876,Non-Plasmablasts
4.2204,4.6306,CD4/Tcm
-3.791,6.684,Non-Plasmablasts
4.6048,-8.6666,CD8/Tem
-7.0258,5.5629,Non-Plasmablasts
7.3137,0.82294,CD4/Tem
6.4038,2.708,CD4/Tcm
-7.0167,5.7997,Non-Plasmablasts
8.8572,5.6179,CD4/Tem
-4.5608,6.5707,Non-Plasmablasts
8.0452,4.1117,CD4/Tem
-6.7383,8.5166,Non-Plasmablasts
-7.8394,7.1955,Non-Plasmablasts
4.631,-8.4962,CD8/Tcm
4.0576,-11.228,CD8/Tnaive/Tn
8.9685,2.3867,CD4/Tem
-4.6472,5.9044,Non-Plasmablasts
6.2014,8.1622,CD4/Tnaive/Tn
4.5377,-13.327,CD8/Tnaive/Tn
-8.1063,5.7081,Non-Plasmablasts
6.4656,6.9959,CD4/Tcm
4.6932,2.0026,CD4/Tcm
8.6167,2.8118,CD4/Tem
-5.6062,8.6103,Immature granulocytes
8.6256,2.1615,CD4/Tcm
5.4391,-9.5703,CD8/Tcm
4.3792,-10.846,CD8/Tcm
-5.5184,7.7799,Non-Plasmablasts
4.9424,9.1775,CD4/Tnaive/Tn
5.1399,6.5057,CD4/Tcm
-6.9852,7.8363,Non-Plasmablasts
7.0646,1.1914,CD4/Tcm
4.1622,-9.2668,CD8/Tem
4.1272,-11.443,CD8/Tnaive/Tn
3.0207,-13.309,CD8/Tnaive/Tn
4.2205,3.3173,CD4/Tcm
3.5144,-11.591,CD8/Tnaive/Tn
4.9195,-9.9682,CD8/Tcm
-7.9346,7.5727,Non-Plasmablasts
5.0345,-7.18,CD8/Tcm
-5.9136,8.7913,Non-Plasmablasts
8.5362,1.3193,CD4/Tem
-5.2936,8.345,Non-Plasmablasts
5.8845,8.3061,CD4/Tnaive/Tn
5.3504,9.211,CD4/Tnaive/Tn
-6.1412,5.8251,Non-Plasmablasts
5.3883,8.3984,CD4/Tnaive/Tn
-8.0467,7.0542,Non-Plasmablasts
5.8767,6.9602,CD4/Tnaive/Tn
7.2968,0.72419,CD4/Tcm
-8.1588,3.5725,Non-Plasmablasts
4.6494,2.7371,CD4/Tcm
6.587,-7.8106,CD8/Tem
5.4076,7.7221,CD4/Tnaive/Tn
4.139,-13.092,CD8/Tnaive/Tn
-7.8448,6.9029,Non-Plasmablasts
4.9505,7.115,CD4/Tnaive/Tn
-5.7369,6.7851,Non-Plasmablasts
-4.1472,7.5061,Non-Plasmablasts
-5.8551,7.8619,Non-Plasmablasts
5.107,-9.6129,CD8/Tcm
6.0135,2.5953,CD4/Tcm
8.9206,3.5749,CD4/Tcm
5.6785,6.5435,CD4/Tnaive/Tn
10.211,2.8639,CD4/Tcm
5.7492,-7.4534,CD8/Tem
-7.0183,7.4269,Non-Plasmablasts
6.5791,-7.8744,CD8/Tem
3.3493,-11.513,CD8/Tnaive/Tn
4.3982,1.5277,CD4/Tem
8.776,4.8335,CD4/Tem
9.3619,2.7321,CD4/Tem
3.8963,1.6766,CD4/Tcm
8.8703,5.086,CD4/Tem
-6.7033,7.813,Non-Plasmablasts
3.3782,-11.448,CD8/Tnaive/Tn
-7.2786,5.5619,Non-Plasmablasts
-4.4844,7.7538,Non-Plasmablasts
-7.2204,7.6233,Non-Plasmablasts
3.7138,1.782,CD4/Tcm
5.5888,8.3211,CD4/Tnaive/Tn
8.2699,6.2506,CD4/Tcm
4.4875,5.9761,CD4/Tcm
6.3633,-6.8055,CD8/Tem
4.9918,-7.4194,CD8/Tcm
5.4094,5.775,CD4/Tcm
4.2973,-13.127,CD8/Tnaive/Tn
-7.2592,6.0495,Non-Plasmablasts
4.5749,-11.971,CD8/Tcm
-6.0189,7.7798,Non-Plasmablasts
5.6474,8.1957,CD4/Tnaive/Tn
4.9527,-7.5701,CD8/Tem
4.0098,-13.644,CD8/Tnaive/Tn
-6.24,2.9549,Non-Plasmablasts
-6.7756,8.6856,Non-Plasmablasts
9.646,2.6925,CD4/Tem
-7.0812,6.7288,Non-Plasmablasts
5.055,3.9636,CD4/Tcm
9.2625,2.5405,CD4/Tem
-5.4944,8.9584,Non-Plasmablasts
4.5793,1.7853,CD4/Tcm
3.4531,-9.7618,CD8/Temra
5.0308,-12.423,CD8/Tnaive/Tn
7.1292,0.9949,CD4/Tem
5.6513,3.3016,CD4/Tcm
7.8723,3.0992,CD4/Tcm
-6.4106,8.8841,Non-Plasmablasts
-6.1183,2.898,Non-Plasmablasts
-6.2581,7.5923,Non-Plasmablasts
-7.2514,4.2027,Non-Plasmablasts
6.3818,1.3839,CD4/Tcm
4.6387,8.6628,CD4/Tnaive/Tn
5.0338,7.2026,CD4/Tnaive/Tn
5.6825,0.99369,CD4/Tem
4.5585,-12.226,CD8/Tnaive/Tn
3.4281,-13.162,CD8/Tnaive/Tn
5.8868,-7.1927,CD8/Tem
5.6614,3.3221,CD4/Tcm
5.0736,8.3391,CD4/Tnaive/Tn
5.5558,-6.8883,CD8/Tem
5.1808,-8.428,CD8/Tem
5.8238,-7.3324,CD8/Tem
5.7101,7.724,CD4/Tnaive/Tn
5.9592,7.3698,CD4/Tnaive/Tn
4.8754,2.8937,CD4/Tcm
-5.4073,8.7323,Non-Plasmablasts
4.8648,4.4794,CD4/Tcm
-6.2994,4.158,Non-Plasmablasts
4.9662,8.514,CD4/Tnaive/Tn
5.2491,7.1788,CD4/Tnaive/Tn
4.849,7.459,CD4/Tnaive/Tn
3.8266,-8.4916,CD8/Tem
6.5104,1.0472,CD4/Tcm
4.3883,3.5715,CD4/Tcm
4.2455,3.7418,CD4/Tcm
5.0375,-8.5473,CD8/Tem
5.4581,3.2273,CD4/Tcm
-7.6006,6.8772,Non-Plasmablasts
4.066,-12.044,CD8/Tnaive/Tn
-5.8327,7.6667,Non-Plasmablasts
5.1777,4.725,CD4/Tcm
7.7154,4.1375,CD4/Tcm
9.4823,4.7383,CD4/Tcm
-4.4303,6.1542,Non-Plasmablasts
5.4707,6.6743,CD4/Tnaive/Tn
-8.6151,6.7765,Non-Plasmablasts
3.6081,-8.853,CD8/Tem
-7.5458,6.4741,Non-Plasmablasts
-7.9079,6.5784,Non-Plasmablasts
4.4356,-12.239,CD8/Tnaive/Tn
10.115,3.5771,CD4/Tem
6.5731,4.6093,CD4/Tcm
-4.2194,7.4263,Non-Plasmablasts
-8.2039,4.2476,Non-Plasmablasts
4.4971,3.8156,CD4/Tcm
3.8595,3.0164,CD4/Tcm
-8.7088,6.5026,Non-Plasmablasts
9.1989,4.7632,CD4/Tcm
-8.6942,6.8558,Non-Plasmablasts
-6.7199,6.3824,Non-Plasmablasts
7.3028,5.279,CD4/Tcm
9.5727,3.4142,CD4/Tem
5.001,-9.5837,CD8/Tcm
-1.8741,-4.7347,DCs
8.6687,5.0879,CD4/Tem
-7.8221,5.7624,Non-Plasmablasts
3.7363,-11.774,CD8/Tnaive/Tn
-7.2206,5.1102,Non-Plasmablasts
2.9354,-12.487,CD8/Tnaive/Tn
6.0181,4.7971,CD4/Tcm
3.8786,2.0389,CD4/Tcm
8.2523,6.0933,CD4/Tcm
4.6967,-11.162,CD8/Tnaive/Tn
-5.9775,6.8384,Non-Plasmablasts
-7.2276,7.395,Non-Plasmablasts
4.8073,7.2378,CD4/Tcm
-6.1472,8.69,Non-Plasmablasts
7.9971,6.2624,CD4/Tnaive/Tn-like
5.0342,6.7181,CD4/Tnaive/Tn
-6.7101,7.9001,Non-Plasmablasts
4.8634,5.9823,CD4/Tcm
9.7899,3.5777,CD4/Tem
5.6481,4.0064,CD4/Tcm
5.15,-9.5346,CD8/Tem
-7.1884,6.5883,Non-Plasmablasts
4.7782,2.1156,CD4/Tcm
8.4787,1.6696,CD4/Tcm
5.8903,6.8652,CD4/Tnaive/Tn
-8.0922,5.684,Non-Plasmablasts
3.8691,-12.493,CD8/Tnaive/Tn
8.9193,1.5013,CD4/Tcm
9.08,1.3314,CD4/Tem
7.3426,4.3356,CD4/Tem
5.2493,3.9,CD4/Tcm
4.5308,2.6991,CD4/Tcm
5.5213,7.6082,CD4/Tnaive/Tn
8.7712,5.3145,CD4/Tem
5.3067,7.9358,CD4/Tnaive/Tn
6.2047,7.5094,CD4/Tcm
-7.1519,6.8528,Non-Plasmablasts
-6.4803,6.0477,Non-Plasmablasts
-7.5167,6.4993,Non-Plasmablasts
4.2367,0.81076,CD4/Tem
-5.7336,8.0215,Non-Plasmablasts
5.4263,6.2652,CD4/Tcm
5.6929,7.0534,CD4/Tnaive/Tn
-6.7114,8.88,Non-Plasmablasts
4.4106,2.1488,CD4/Tcm
6.9271,6.2952,CD4/Temra
4.3017,0.87008,CD4/Tem
6.3375,-7.6256,CD8/Tem
4.8039,-13.156,CD8/Tnaive/Tn
6.0342,3.0698,CD4/Tcm
-7.5642,7.7526,Non-Plasmablasts
4.0723,-11.983,CD8/Tnaive/Tn
5.237,-9.2704,CD8/Tem
-6.5559,5.4943,Non-Plasmablasts
-6.856,4.4512,Non-Plasmablasts
-6.0472,8.0026,Non-Plasmablasts
-5.9376,8.2122,Non-Plasmablasts
-6.315,8.5305,Non-Plasmablasts
4.8246,-7.6278,CD8/Tem
-6.1429,8.5782,Non-Plasmablasts
6.1177,-7.2803,CD8/Tem
-5.6362,8.9173,Non-Plasmablasts
5.9714,-6.5565,CD8/Tem
-6.8424,7.6678,Non-Plasmablasts
5.5876,4.5039,CD4/Tcm
-6.5407,9.5256,Non-Plasmablasts
6.4487,2.0714,CD4/Tcm
5.6101,3.8834,CD4/Tcm
8.8884,5.0731,CD4/Tcm
5.0494,1.799,CD4/Tcm
6.5457,6.5293,CD4/Tcm
5.282,8.7793,CD4/Tcm
6.2686,-6.5411,CD8/Tem
2.8001,-12.634,CD8/Tnaive/Tn
4.5342,-9.1574,CD8/Tcm
4.1355,-12.279,CD8/Tnaive/Tn
-8.0652,3.4818,Non-Plasmablasts
-6.6492,4.8107,Non-Plasmablasts
4.7957,-11.536,CD8/Tnaive/Tn
-8.2228,2.9877,Non-Plasmablasts
-6.6413,8.6065,Non-Plasmablasts
-4.6891,8.2428,Non-Plasmablasts
9.6571,2.034,CD4/Tcm
4.8102,-8.1385,CD8/Tcm
8.9893,4.0177,CD4/Tcm
-6.3737,8.2161,Non-Plasmablasts
-5.5219,7.668,Non-Plasmablasts
5.5658,6.481,CD4/Tcm
6.449,7.7288,CD4/Tnaive/Tn
10.042,4.0354,CD4/Tem
4.0563,3.0888,CD4/Tcm
-6.5856,6.7096,Non-Plasmablasts
3.2061,-12.855,CD8/Tnaive/Tn
5.5719,5.4325,CD4/Tcm
-6.9844,5.8029,Non-Plasmablasts
6.6807,6.6762,CD4/Tcm
5.576,6.6354,CD4/Tcm
7.6477,5.5477,CD4/Tcm
4.5411,-13.434,CD8/Tnaive/Tn
-4.2576,6.0811,Non-Plasmablasts
-7.5838,5.3436,Non-Plasmablasts
8.8174,4.6919,CD4/Tem
-8.4007,6.7452,Non-Plasmablasts
-5.6324,7.7452,Non-Plasmablasts
4.8551,1.2087,CD4/Tem
4.3159,-11.145,CD8/Tcm
-7.8628,5.02,Non-Plasmablasts
7.5525,5.2486,CD4/Tcm
-7.8762,2.8535,Non-Plasmablasts
4.9945,0.68687,CD4/Tem
4.3656,1.1778,CD4/Tem
6.7691,2.833,CD4/Tcm
-6.8834,6.5337,Non-Plasmablasts
-6.5501,7.9537,Non-Plasmablasts
5.493,-7.4565,CD8/Tem
-6.8296,7.66,Non-Plasmablasts
6.5736,3.6653,CD4/Tcm
3.9826,1.2589,CD4/Tem
6.4916,6.4538,CD4/Tcm
7.5825,2.266,CD4/Tcm
-5.7768,6.486,Non-Plasmablasts
4.4865,1.482,CD4/Tem
-5.3102,8.4416,Non-Plasmablasts
8.9681,3.1411,CD4/Tem
3.2207,-12.654,CD8/Tnaive/Tn
4.9854,7.7366,CD4/Tcm
8.8816,5.4162,CD4/Tcm
7.86,3.9744,CD4/Temra
4.9096,-9.151,CD8/Tcm
7.104,0.62981,CD4/Tem
3.8158,-11.124,CD8/Tcm
5.3526,8.3426,CD4/Tnaive/Tn
7.2335,5.0178,CD4/Tnaive/Tn-like
3.9062,3.532,CD4/Tcm
3.9994,-12.684,CD8/Tnaive/Tn
8.9207,3.3125,CD4/Tcm
4.2042,-9.0283,CD8/Tem
9.5885,4.4579,CD4/Tcm
3.75,-8.3598,CD8/Tem
5.5219,0.25901,CD4/Tem
5.4745,3.7674,CD4/Tcm
-6.5207,5.6402,Non-Plasmablasts
5.8988,7.0044,CD4/Tnaive/Tn-like
8.7973,1.6411,CD4/Tem
5.6802,7.8512,CD4/Tnaive/Tn
-7.0437,8.2355,Non-Plasmablasts
-2.2191,-5.979,NK cells
5.2049,4.1915,CD4/Tcm
4.8293,1.5636,CD4/Tem
5.2557,-9.2828,CD8/Tem
3.9409,-8.5404,CD8/Temra
8.8855,4.0447,CD4/Tem
3.0785,-12.95,CD8/Tnaive/Tn
-5.1353,7.9999,Non-Plasmablasts
10.165,3.1145,CD4/Tcm
5.955,7.4179,CD4/Tnaive/Tn
-5.0464,6.8319,Non-Plasmablasts
6.3609,1.4551,CD4/Tcm
7.9089,3.5388,CD4/Tcm
5.0869,-11.228,CD8/Tnaive/Tn
5.2022,8.6097,CD4/Tnaive/Tn
9.484,4.541,CD4/Tem
2.9926,-11.942,CD8/Tnaive/Tn
-6.158,5.7662,Non-Plasmablasts
-5.2439,7.8762,Non-Plasmablasts
5.1082,1.1742,CD4/Tem
4.7172,4.9801,CD4/Tcm
5.5933,5.0631,CD4/Tcm
5.2644,4.0358,CD4/Tcm
6.1328,8.2729,CD4/Tcm
5.5622,7.9814,CD4/Tnaive/Tn
6.1771,8.1372,CD4/Tnaive/Tn
6.6783,3.0058,CD4/Tcm
-5.8144,5.6588,Non-Plasmablasts
-6.9267,7.3759,Non-Plasmablasts
4.4463,-8.8065,CD8/Tem
-10.764,-4.888,Neutrophils
3.4028,-7.3528,CD8/Tem
-7.4776,8.2084,Non-Plasmablasts
6.7442,0.80487,CD4/Tcm
8.3407,5.9428,CD4/Tcm
9.074,0.97972,CD4/Tem
6.388,8.5406,CD4/Tcm
-8.3306,5.3007,Non-Plasmablasts
-1.6387,-4.8967,NK cells
4.806,-12.145,CD8/Tnaive/Tn
5.6529,8.0953,CD4/Tnaive/Tn
3.5844,2.51,CD4/Tcm
4.8092,8.5682,CD4/Tnaive/Tn
-6.3398,7.7389,Non-Plasmablasts
3.9572,-10.854,CD8/Tcm
4.7666,-9.5944,CD8/Tcm
-7.5069,4.5411,Non-Plasmablasts
8.5101,3.2754,CD4/Tcm
-5.6707,5.8563,Non-Plasmablasts
8.5282,4.4601,Immature granulocytes
5.2353,6.8255,CD4/Tcm
5.1682,5.9297,CD4/Tcm
6.1678,-8.2536,CD8/Tem
3.9417,-9.754,CD8/Temra
4.3112,-8.889,CD8/Tcm
4.6171,2.6387,CD4/Tcm
6.9915,1.5143,CD4/Tem
-7.8494,5.7831,Non-Plasmablasts
-1.8824,1.7474,Plasmablasts
-4.6161,5.7013,Non-Plasmablasts
9.5517,4.464,CD4/Tcm
-7.7187,7.7914,Non-Plasmablasts
4.2435,-13.263,CD8/Tnaive/Tn
4.1994,-8.968,CD8/Tcm
3.7431,-12.278,CD8/Tcm
-7.3473,7.4174,Non-Plasmablasts
8.3129,4.65,CD4/Tcm
4.8355,4.2916,CD4/Tcm
-8.2066,5.1753,Non-Plasmablasts
6.7293,-7.8684,CD8/Tem
5.2129,2.3211,CD4/Tcm
-4.6068,8.0639,Non-Plasmablasts
-6.8133,9.1501,Non-Plasmablasts
3.3279,-11.894,CD8/Tnaive/Tn
9.0644,3.2987,CD4/Tcm
3.9592,3.6969,CD4/Tcm
4.7131,5.7948,CD4/Tcm
-6.88,7.3274,Non-Plasmablasts
-4.7928,7.5064,Non-Plasmablasts
8.1532,2.4251,CD4/Tcm
5.0696,-7.5644,CD8/Tcm
5.3974,3.5991,CD4/Tcm
10.041,3.1137,CD4/Tcm
4.1856,-9.9339,CD8/Tcm
8.3878,6.0165,CD4/Tcm
8.8961,5.3621,CD4/Tcm
8.2838,1.6339,CD4/Tem
3.4729,-13.11,CD8/Tnaive/Tn
-7.8935,5.501,Non-Plasmablasts
4.3901,8.1161,CD4/Tnaive/Tn
3.4698,-13.319,CD8/Tnaive/Tn
8.6441,4.5661,CD4/Tem
6.2738,-7.8502,CD8/Tem
-9.0501,6.3523,Non-Plasmablasts
9.7973,3.3219,CD4/Tem
-7.5198,3.6334,Non-Plasmablasts
-6.551,6.998,Non-Plasmablasts
4.4981,4.8726,CD4/Tcm
7.3506,6.8208,CD4/Tnaive/Tn
5.0317,1.489,CD4/Tem
-7.0539,7.2378,Non-Plasmablasts
4.0554,-10.969,CD8/Tnaive/Tn
-6.701,7.9636,Non-Plasmablasts
-6.3143,7.0708,Non-Plasmablasts
-5.2803,7.7995,Non-Plasmablasts
-4.5924,6.703,Non-Plasmablasts
6.816,2.8144,CD4/Tcm
-5.2306,7.2364,Non-Plasmablasts
4.3606,3.0883,CD4/Tcm
-6.262,9.1454,Non-Plasmablasts
-4.1768,6.908,Non-Plasmablasts
7.2911,0.42912,CD4/Tem
4.5296,2.3629,CD4/Tcm
3.5368,1.4198,CD4/Tem
6.8311,2.5796,CD4/Tcm
5.7846,2.1938,CD4/Tcm
-8.1679,3.3894,Non-Plasmablasts
4.3474,3.9878,CD4/Tcm
3.3414,-11.645,CD8/Tnaive/Tn
7.0807,2.6072,CD4/Tcm
5.3585,-9.6439,CD8/Tcm
4.5766,8.3778,CD4/Tnaive/Tn
-4.7878,6.5085,Non-Plasmablasts
6.6945,1.4793,CD4/Tem
-5.1876,6.6423,Eosinophils
2.9885,-13.143,CD8/Tnaive/Tn
3.8092,-10.512,CD8/Tnaive/Tn
4.9665,7.1943,CD4/Tnaive/Tn
-7.9642,4.6051,Non-Plasmablasts
-5.4438,8.0442,Non-Plasmablasts
3.997,-10.795,CD8/Tcm
6.7023,1.5067,CD4/Tcm
5.2774,4.3701,CD4/Tcm
4.5714,-9.2616,CD8/Tem
-7.0979,6.7561,Non-Plasmablasts
4.1565,3.9274,CD4/Tcm
5.2173,1.279,CD4/Tcm
-8.0558,5.4116,Non-Plasmablasts
8.3729,4.7512,CD4/Tcm
-7.9103,4.6796,Non-Plasmablasts
4.3749,3.6878,CD4/Tcm
-4.8777,7.5222,Non-Plasmablasts
8.5329,4.3277,CD4/Tem
4.0747,-11.439,CD8/Tnaive/Tn
6.455,2.6364,CD4/Tcm
9.4118,2.3328,CD4/Tcm
-7.3473,3.6844,Non-Plasmablasts
3.7412,-11.701,CD8/Tnaive/Tn
-6.3039,7.3263,Non-Plasmablasts
9.1086,4.8676,CD4/Tem
-5.2985,8.8072,Non-Plasmablasts
-6.7378,6.9937,Non-Plasmablasts
-5.4311,8.1606,Non-Plasmablasts
-7.8619,4.0986,Non-Plasmablasts
3.5579,-13.155,CD8/Tnaive/Tn
6.0253,-7.9906,CD8/Tem
8.4683,5.8757,CD4/Tnaive/Tn-like
6.4348,4.9953,CD4/Tcm
8.253,1.9949,CD4/Tcm
8.59,3.0343,CD4/Tem
-8.8559,5.8407,Non-Plasmablasts
9.5688,1.6285,CD4/Tem
-6.4114,7.6721,Non-Plasmablasts
4.0854,-8.4496,CD8/Tem
4.9549,2.0809,CD4/Tcm
-6.8553,2.1317,Non-Plasmablasts
7.1472,2.546,CD4/Tcm
9.8773,4.5883,CD4/Tem
5.566,4.6549,CD4/Tcm
6.8032,2.9586,CD4/Tcm
7.8357,2.6423,CD4/Tcm
5.5348,7.2348,CD4/Tnaive/Tn
6.1095,-8.1605,CD8/Tem
-4.5563,2.8508,Non-Plasmablasts
4.4571,0.16398,CD4/Tem
-4.8717,6.6756,Non-Plasmablasts
3.9039,-12.398,CD8/Tnaive/Tn
3.3123,-11.31,CD8/Tnaive/Tn
7.3822,2.6676,CD4/Tcm
3.3392,-11.216,CD8/Tnaive/Tn
5.6401,-6.5376,CD8/Tem
4.8424,-11.457,CD8/Tnaive/Tn
8.4047,1.3054,CD4/Tem
6.9301,5.1898,CD4/Tcm
-7.5382,4.4393,Non-Plasmablasts
-6.9431,5.6785,Non-Plasmablasts
5.3801,-9.2175,CD8/Tcm
